"time","percentOpening","percentOpening2","outputFlow","percentOpening3","outputFlow2","outputValue","value","outputFlow3","tankLevel","percentOpening4","outputFlow42","outputFlow4","outputFlow22","percentOpening22","outputFlow32","percentOpening32","percentOpening42","tankLevel2","value2","flow","outputValue2","speedVal","speedPercent","outputFlow5","percentOpening5","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","outputValue3","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","FloMGT1_weighedWeight","SyrMGT1_weighingWeight","KNEAD1_mixtureLevel","WKM1_live","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","WKM1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3MiXExV1_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","F1ExtV1_generalFault","F1ExtV1_openedSensorFB","F1ExtV1_closedSensorFB","F1AExt1_generalFault","F1AExt1_openedSensorFB","F1AExt1_closedSensorFB","F1AArr1_generalFault","F1AArr1_openedSensorFB","F1AArr1_closedSensorFB","F2ArVSir1_openedSensorFB","F2ArVSir1_closedSensorFB","F2ArVSir1_generalFault","F2ArVSir1_autoOpenCmd","F2ArVSir1_autoCloseCmd","F2ArVSir2_autoOpenCmd","F2ArVSir2_autoCloseCmd","F2ArVSir3_autoOpenCmd","F2ArVSir3_autoCloseCmd","F2SirExV1_autoOpenCmd","F2SirExV1_autoCloseCmd","F2ArVSir2_openedSensorFB","F2ArVSir2_closedSensorFB","F2ArVSir2_generalFault","F2ArVSir3_openedSensorFB","F2ArVSir3_closedSensorFB","F2ArVSir3_generalFault","F2SirExV1_openedSensorFB","F2SirExV1_closedSensorFB","F2SirExV1_generalFault","F3CleanV1_openedSensorFB","F3CleanV1_closedSensorFB","F3CleanV1_generalFault","F3MiXExV1_openedSensorFB","F3MiXExV1_closedSensorFB","F3MiXExV1_generalFault"
104,0,0,0,100,0.1388888955116272,85.764213562011719,85.764213562011719,0.27777779102325439,85.764213562011719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.096565246582031,99.096565246582031,99.096565246582031,200,150,100,50,85,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
105,0,0,0,100,0.1388888955116272,88.541923522949219,88.541923522949219,0.27777779102325439,88.541923522949219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.096565246582031,99.096565246582031,99.096565246582031,200,150,100,50,88,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
106,0,0,0,100,0.1388888955116272,91.319633483886719,91.319633483886719,0.27777779102325439,91.319633483886719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.096565246582031,99.096565246582031,99.096565246582031,200,150,100,50,91,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
107,0,0,0,100,0.1388888955116272,94.097343444824219,94.097343444824219,0.27777779102325439,94.097343444824219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.096565246582031,99.096565246582031,99.096565246582031,200,150,100,50,94,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
108,0,0,0,100,0.1388888955116272,96.875053405761719,96.875053405761719,0.27777779102325439,96.875053405761719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.096565246582031,99.096565246582031,99.096565246582031,200,150,100,50,96,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
109,0,0,0,100,0.1388888955116272,99.652763366699219,99.652763366699219,0.27777779102325439,99.652763366699219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55555558204650879,99.096565246582031,99.096565246582031,99.096565246582031,200,150,100,50,99,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
110,100,100,0,0,0,99.166664123535156,99.166664123535156,0.27777779102325439,99.166664123535156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,99.999351501464844,99.999351501464844,99.999351501464844,200,150,100,50,99,0,99,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
111,100,100,0,0,0,96.388954162597656,96.388954162597656,0.27777779102325439,96.388954162597656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,102.77706146240234,102.77706146240234,102.77706146240234,200,150,100,50,96,0,102,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
112,100,100,0,0,0,93.611244201660156,93.611244201660156,0.27777779102325439,93.611244201660156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,105.55477142333984,105.55477142333984,105.55477142333984,200,150,100,50,93,0,105,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
113,100,100,0,0,0,90.833534240722656,90.833534240722656,0.27777779102325439,90.833534240722656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,108.33248138427734,108.33248138427734,108.33248138427734,200,150,100,50,90,0,108,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
114,100,100,0,0,0,88.055824279785156,88.055824279785156,0.27777779102325439,88.055824279785156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,111.11019134521484,111.11019134521484,111.11019134521484,200,150,100,50,88,0,111,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
115,100,100,0,0,0,85.278114318847656,85.278114318847656,0.27777779102325439,85.278114318847656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,113.88790130615234,113.88790130615234,113.88790130615234,200,150,100,50,85,0,113,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
116,100,100,0,0,0,82.500404357910156,82.500404357910156,0.27777779102325439,82.500404357910156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,116.66561126708984,116.66561126708984,116.66561126708984,200,150,100,50,82,0,116,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
117,100,100,0,0,0,79.722694396972656,79.722694396972656,0.27777779102325439,79.722694396972656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,119.44332122802734,119.44332122802734,119.44332122802734,200,150,100,50,79,0,119,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
118,100,100,0,0,0,76.944984436035156,76.944984436035156,0.27777779102325439,76.944984436035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,122.22103118896484,122.22103118896484,122.22103118896484,200,150,100,50,76,0,122,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
119,100,100,0,0,0,74.167274475097656,74.167274475097656,0.27777779102325439,74.167274475097656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,124.99874114990234,124.99874114990234,124.99874114990234,200,150,100,50,74,0,124,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
120,100,100,0,0,0,71.389564514160156,71.389564514160156,0.27777779102325439,71.389564514160156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,127.77645111083984,127.77645111083984,127.77645111083984,200,150,100,50,71,0,127,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
121,100,100,0,0,0,68.611854553222656,68.611854553222656,0.27777779102325439,68.611854553222656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,130.55416870117187,130.55416870117187,130.55416870117187,200,150,100,50,68,0,130,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
122,100,100,0,0,0,65.834144592285156,65.834144592285156,0.27777779102325439,65.834144592285156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,133.33187866210937,133.33187866210937,133.33187866210937,200,150,100,50,65,0,133,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
123,100,100,0,0,0,63.056407928466797,63.056407928466797,0.27777779102325439,63.056407928466797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,136.10958862304687,136.10958862304687,136.10958862304687,200,150,100,50,63,0,136,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
124,100,100,0,0,0,60.278621673583984,60.278621673583984,0.27777779102325439,60.278621673583984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,138.88729858398438,138.88729858398438,138.88729858398438,200,150,100,50,60,0,138,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
125,100,100,0,0,0,57.500835418701172,57.500835418701172,0.27777779102325439,57.500835418701172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,141.66500854492187,141.66500854492187,141.66500854492187,200,150,100,50,57,0,141,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
126,100,100,0,0,0,54.723049163818359,54.723049163818359,0.27777779102325439,54.723049163818359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,144.44271850585937,144.44271850585937,144.44271850585937,200,150,100,50,54,0,144,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
127,100,100,0,0,0,51.945262908935547,51.945262908935547,0.27777779102325439,51.945262908935547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,147.22042846679687,147.22042846679687,147.22042846679687,200,150,100,50,51,0,147,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
128,100,100,0,0,0,49.167476654052734,49.167476654052734,0.27777779102325439,49.167476654052734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,149.99813842773437,149.99813842773437,149.99813842773437,200,150,100,50,49,0,149,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
129,100,100,0,0,0,46.389690399169922,46.389690399169922,0.27777779102325439,46.389690399169922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,152.77584838867187,152.77584838867187,152.77584838867187,200,150,100,50,46,0,152,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
130,100,100,0,0,0,43.611904144287109,43.611904144287109,0.27777779102325439,43.611904144287109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,155.55355834960937,155.55355834960937,155.55355834960937,200,150,100,50,43,0,155,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
131,100,100,0,0,0,40.834117889404297,40.834117889404297,0.27777779102325439,40.834117889404297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,158.33126831054687,158.33126831054687,158.33126831054687,200,150,100,50,40,0,158,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
132,100,100,0,0,0,38.056331634521484,38.056331634521484,0.27777779102325439,38.056331634521484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,161.10897827148437,161.10897827148437,161.10897827148437,200,150,100,50,38,0,161,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
133,100,100,0,0,0,35.278545379638672,35.278545379638672,0.27777779102325439,35.278545379638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,163.88668823242187,163.88668823242187,163.88668823242187,200,150,100,50,35,0,163,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
134,100,100,0,0,0,32.500759124755859,32.500759124755859,0.27777779102325439,32.500759124755859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,166.66439819335937,166.66439819335937,166.66439819335937,200,150,100,50,32,0,166,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
135,100,100,0,0,0,29.722972869873047,29.722972869873047,0.27777779102325439,29.722972869873047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,169.44210815429688,169.44210815429688,169.44210815429688,200,150,100,50,29,0,169,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
136,100,100,0,0,0,26.945186614990234,26.945186614990234,0.27777779102325439,26.945186614990234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,172.21981811523437,172.21981811523437,172.21981811523437,200,150,100,50,26,0,172,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
137,100,100,0,0,0,24.167400360107422,24.167400360107422,0.27777779102325439,24.167400360107422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,174.99752807617187,174.99752807617187,174.99752807617187,200,150,100,50,24,0,174,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
138,100,100,0,0,0,21.389614105224609,21.389614105224609,0.27777779102325439,21.389614105224609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,177.77523803710937,177.77523803710937,177.77523803710937,200,150,100,50,21,0,177,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
139,100,100,0,0,0,18.611827850341797,18.611827850341797,0.27777779102325439,18.611827850341797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,180.55294799804687,180.55294799804687,180.55294799804687,200,150,100,50,18,0,180,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
140,100,100,0,0,0,15.834041595458984,15.834041595458984,0.27777779102325439,15.834041595458984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,183.33065795898437,183.33065795898437,183.33065795898437,200,150,100,50,15,0,183,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
141,100,100,0,0,0,13.056255340576172,13.056255340576172,0.27777779102325439,13.056255340576172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,186.10836791992187,186.10836791992187,186.10836791992187,200,150,100,50,13,0,186,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
142,100,100,0,0,0,10.278469085693359,10.278469085693359,0.27777779102325439,10.278469085693359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,188.88607788085937,188.88607788085937,188.88607788085937,200,150,100,50,10,0,188,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
143,100,100,0,0,0,7.5006847381591797,7.5006847381591797,0.27777779102325439,7.5006847381591797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,191.66378784179687,191.66378784179687,191.66378784179687,200,150,100,50,7,0,191,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
144,100,100,0,0,0,4.7229080200195313,4.7229080200195313,0.27777779102325439,4.7229080200195313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,194.44149780273438,194.44149780273438,194.44149780273438,200,150,100,50,4,0,194,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
145,100,100,0,0,0,1.9451313018798828,1.9451313018798828,0.27777779102325439,1.9451313018798828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888955116272,0.55555558204650879,197.21920776367187,197.21920776367187,197.21920776367187,200,150,100,50,1,0,197,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
146,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,1.7361109256744385,1.7361109256744385,0.1388888955116272,1.7361109256744385,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,1,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
147,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,4.513887882232666,4.513887882232666,0.1388888955116272,4.513887882232666,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,4,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
148,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,7.2916646003723145,7.2916646003723145,0.1388888955116272,7.2916646003723145,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,7,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
149,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,10.069448471069336,10.069448471069336,0.1388888955116272,10.069448471069336,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,10,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
150,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,12.847234725952148,12.847234725952148,0.1388888955116272,12.847234725952148,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,12,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
151,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,15.625020980834961,15.625020980834961,0.1388888955116272,15.625020980834961,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,15,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
152,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,18.402807235717773,18.402807235717773,0.1388888955116272,18.402807235717773,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,18,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
153,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,21.180593490600586,21.180593490600586,0.1388888955116272,21.180593490600586,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,21,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
154,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,23.958379745483398,23.958379745483398,0.1388888955116272,23.958379745483398,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,23,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
