"Time","WKM1_live","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","WKM1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3MiXExV1_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","percentOpening","F1ExtV1_generalFault","F1ExtV1_openedSensorFB","F1ExtV1_closedSensorFB","percentOpening2","outputFlow","F1AExt1_generalFault","F1AExt1_openedSensorFB","F1AExt1_closedSensorFB","percentOpening3","outputFlow2","F1AArr1_generalFault","F1AArr1_openedSensorFB","F1AArr1_closedSensorFB","outputValue","FloMGT1_weighedWeight","value","outputFlow3","tankLevel","F2ArVSir1_openedSensorFB","F2ArVSir1_closedSensorFB","percentOpening4","F2ArVSir1_generalFault","outputFlow42","F2ArVSir1_autoOpenCmd","F2ArVSir1_autoCloseCmd","F2ArVSir2_autoOpenCmd","F2ArVSir2_autoCloseCmd","F2ArVSir3_autoOpenCmd","F2ArVSir3_autoCloseCmd","F2SirExV1_autoOpenCmd","F2SirExV1_autoCloseCmd","outputFlow4","F2ArVSir2_openedSensorFB","F2ArVSir2_closedSensorFB","F2ArVSir2_generalFault","outputFlow22","percentOpening22","F2ArVSir3_openedSensorFB","F2ArVSir3_closedSensorFB","F2ArVSir3_generalFault","outputFlow32","percentOpening32","F2SirExV1_openedSensorFB","F2SirExV1_closedSensorFB","F2SirExV1_generalFault","percentOpening42","tankLevel2","value2","flow","SyrMGT1_weighingWeight","outputValue2","speedVal","speedPercent","F3CleanV1_openedSensorFB","F3CleanV1_closedSensorFB","F3CleanV1_generalFault","outputFlow5","percentOpening5","F3MiXExV1_openedSensorFB","F3MiXExV1_closedSensorFB","F3MiXExV1_generalFault","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","KNEAD1_mixtureLevel","outputValue3"
1.600000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.354177093505900E+01,4.354177093505900E+01,1.388888955116300E-01,43,4.354177093505900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.610000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.631955718994100E+01,4.631955718994100E+01,1.388888955116300E-01,46,4.631955718994100E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.620000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.909734344482400E+01,4.909734344482400E+01,1.388888955116300E-01,49,4.909734344482400E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.630000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,5.187512969970700E+01,5.187512969970700E+01,1.388888955116300E-01,51,5.187512969970700E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.640000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,5.465291595459000E+01,5.465291595459000E+01,1.388888955116300E-01,54,5.465291595459000E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.650000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,5.743070220947300E+01,5.743070220947300E+01,1.388888955116300E-01,57,5.743070220947300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.660000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,6.020848846435500E+01,6.020848846435500E+01,1.388888955116300E-01,60,6.020848846435500E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.670000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,6.298627471923800E+01,6.298627471923800E+01,1.388888955116300E-01,62,6.298627471923800E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.680000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,6.576401519775401E+01,6.576401519775401E+01,1.388888955116300E-01,65,6.576401519775401E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.690000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,6.854172515869099E+01,6.854172515869099E+01,1.388888955116300E-01,68,6.854172515869099E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.700000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,7.131943511962901E+01,7.131943511962901E+01,1.388888955116300E-01,71,7.131943511962901E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.710000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,7.409714508056599E+01,7.409714508056599E+01,1.388888955116300E-01,74,7.409714508056599E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.720000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,7.687485504150401E+01,7.687485504150401E+01,1.388888955116300E-01,76,7.687485504150401E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.730000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,7.965256500244099E+01,7.965256500244099E+01,1.388888955116300E-01,79,7.965256500244099E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.740000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,8.243027496337901E+01,8.243027496337901E+01,1.388888955116300E-01,82,8.243027496337901E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.750000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,8.520798492431599E+01,8.520798492431599E+01,1.388888955116300E-01,85,8.520798492431599E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.760000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,8.798569488525401E+01,8.798569488525401E+01,1.388888955116300E-01,87,8.798569488525401E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.770000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,9.076340484619099E+01,9.076340484619099E+01,1.388888955116300E-01,90,9.076340484619099E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.780000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,9.354111480712901E+01,9.354111480712901E+01,1.388888955116300E-01,93,9.354111480712901E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.790000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,9.631882476806599E+01,9.631882476806599E+01,1.388888955116300E-01,96,9.631882476806599E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.800000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,9.909653472900401E+01,9.909653472900401E+01,1.388888955116300E-01,99,9.909653472900401E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.810000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.018742446899400E+02,1.018742446899400E+02,1.388888955116300E-01,101,1.018742446899400E+02,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.820000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.046519546508800E+02,1.046519546508800E+02,1.388888955116300E-01,104,1.046519546508800E+02,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.830000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.074296646118200E+02,1.074296646118200E+02,1.388888955116300E-01,107,1.074296646118200E+02,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.840000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.102073745727500E+02,1.102073745727500E+02,1.388888955116300E-01,110,1.102073745727500E+02,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
1.850000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,1,0,1.000000000000000E+02,0,5.555555820465100E-01,1,0,0,1,0,1,0,1,1.388888955116300E-01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.129850845336900E+02,1.129850845336900E+02,1.388888955116300E-01,112,1.129850845336900E+02,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,1.981914215087900E+02,1.981914215087900E+02,198,1.981914215087900E+02
