"time","'U@resistance'","'I@variable_0resistance'"
6.99e-005,2.04267,-0.215928
7e-005,2.04267,-0.215928
7e-005,2.32288,-0.216822
7.01e-005,2.32288,-0.216822
7.01e-005,2.60018,-2.44706e-007
7.02e-005,2.60018,-2.44706e-007
7.02e-005,2.88686,-4.86509e-007
7.03e-005,2.88686,-4.86509e-007
7.03e-005,3.18127,-7.25705e-007
7.04e-005,3.18127,-7.25705e-007
7.04e-005,3.48155,-9.60477e-007
7.05e-005,3.48155,-9.60477e-007
7.05e-005,3.78564,-1.18908e-006
7.06e-005,3.78564,-1.18908e-006
7.06e-005,4.09133,-1.40986e-006
7.07e-005,4.09133,-1.40986e-006
7.07e-005,4.39629,-1.62127e-006
7.08e-005,4.39629,-1.62127e-006
7.08e-005,4.69805,-1.82187e-006
7.09e-005,4.69805,-1.82187e-006
7.09e-005,4.99408,-2.01035e-006
7.1e-005,4.99408,-2.01035e-006
7.1e-005,5.28178,-2.18554e-006
7.11e-005,5.28178,-2.18554e-006
7.11e-005,5.55852,-2.34643e-006
7.12e-005,5.55852,-2.34643e-006
7.12e-005,5.82168,-2.49215e-006
7.13e-005,5.82168,-2.49215e-006
7.13e-005,6.06867,-2.62201e-006
7.14e-005,6.06867,-2.62201e-006
7.14e-005,6.29696,-2.73546e-006
7.15e-005,6.29696,-2.73546e-006
7.15e-005,6.5041,-2.83214e-006
7.16e-005,6.5041,-2.83214e-006
7.16e-005,6.68778,-2.91186e-006
7.17e-005,6.68778,-2.91186e-006
7.17e-005,6.8458,-2.97456e-006
7.18e-005,6.8458,-2.97456e-006
7.18e-005,6.97615,-3.02039e-006
7.19e-005,6.97615,-3.02039e-006
7.19e-005,7.07701,-3.04964e-006
7.2e-005,7.07701,-3.04964e-006
7.2e-005,7.14676,-3.06274e-006
7.21e-005,7.14676,-3.06274e-006
7.21e-005,7.18401,-3.06029e-006
7.22e-005,7.18401,-3.06029e-006
7.22e-005,7.18764,-3.043e-006
7.23e-005,7.18764,-3.043e-006
7.23e-005,7.15676,-3.01173e-006
7.24e-005,7.15676,-3.01173e-006
7.24e-005,7.09078,-2.96743e-006
7.25e-005,7.09078,-2.96743e-006
7.25e-005,6.98938,-2.91116e-006
7.26e-005,6.98938,-2.91116e-006
7.26e-005,6.85251,-2.84408e-006
7.27e-005,6.85251,-2.84408e-006
7.27e-005,6.68044,-2.7674e-006
7.28e-005,6.68044,-2.7674e-006
7.28e-005,6.47372,-2.68241e-006
7.29e-005,6.47372,-2.68241e-006
7.29e-005,6.23317,-2.59044e-006
7.3e-005,6.23317,-2.59044e-006
7.3e-005,5.9599,-2.49282e-006
7.31e-005,5.9599,-2.49282e-006
7.31e-005,5.65531,-2.39094e-006
7.32e-005,5.65531,-2.39094e-006
7.32e-005,5.32102,-2.28614e-006
7.33e-005,5.32102,-2.28614e-006
7.33e-005,4.95894,-2.17978e-006
7.34e-005,4.95894,-2.17978e-006
7.34e-005,4.57117,-2.07317e-006
7.35e-005,4.57117,-2.07317e-006
7.35e-005,4.16005,-1.96758e-006
7.36e-005,4.16005,-1.96758e-006
7.36e-005,3.72809,-1.86422e-006
7.37e-005,3.72809,-1.86422e-006
7.37e-005,3.27797,-1.76422e-006
7.38e-005,3.27797,-1.76422e-006
7.38e-005,2.81253,-1.66864e-006
7.39e-005,2.81253,-1.66864e-006
7.39e-005,2.3347,-1.57844e-006
7.4e-005,2.3347,-1.57844e-006
7.4e-005,1.84752,-1.49449e-006
7.41e-005,1.84752,-1.49449e-006
7.41e-005,1.35408,-1.41754e-006
7.42e-005,1.35408,-1.41754e-006
7.42e-005,0.85753,-1.34822e-006
7.43e-005,0.85753,-1.34822e-006
7.43e-005,0.361,-1.28706e-006
7.44e-005,0.361,-1.28706e-006
7.44e-005,-0.132386,-1.23445e-006
7.45e-005,-0.132386,-1.23445e-006
7.45e-005,-0.619549,-1.19065e-006
7.46e-005,-0.619549,-1.19065e-006
7.46e-005,-1.09746,-1.15581e-006
7.47e-005,-1.09746,-1.15581e-006
7.47e-005,-1.56327,-1.12993e-006
7.48e-005,-1.56327,-1.12993e-006
7.48e-005,-2.01417,-1.11293e-006
7.49e-005,-2.01417,-1.11293e-006
7.49e-005,-2.44754,-1.10456e-006
7.5e-005,-2.44754,-1.10456e-006
7.5e-005,-2.86089,-1.10449e-006
7.51e-005,-2.86089,-1.10449e-006
7.51e-005,-3.37447,-0.0193755
7.52e-005,-3.37447,-0.0193755
7.52e-005,-3.86276,-0.0349549
7.53e-005,-3.86276,-0.0349549
7.53e-005,-4.32309,-0.0499998
7.54e-005,-4.32309,-0.0499998
7.54e-005,-4.75406,-0.0644837
7.55e-005,-4.75406,-0.0644837
7.55e-005,-5.15442,-0.078383
7.56e-005,-5.15442,-0.078383
7.56e-005,-5.5231,-0.0916768
7.57e-005,-5.5231,-0.0916768
7.57e-005,-5.85917,-0.104348
7.58e-005,-5.85917,-0.104348
7.58e-005,-6.16188,-0.116381
7.59e-005,-6.16188,-0.116381
7.59e-005,-6.43064,-0.127766
7.6e-005,-6.43064,-0.127766
7.6e-005,-6.66503,-0.138495
7.61e-005,-6.66503,-0.138495
7.61e-005,-6.86477,-0.148561
7.62e-005,-6.86477,-0.148561
7.62e-005,-7.02977,-0.157964
7.63e-005,-7.02977,-0.157964
7.63e-005,-7.16007,-0.166705
7.64e-005,-7.16007,-0.166705
7.64e-005,-7.25587,-0.174786
7.65e-005,-7.25587,-0.174786
7.65e-005,-7.31752,-0.182215
7.66e-005,-7.31752,-0.182215
7.66e-005,-7.34551,-0.189
7.67e-005,-7.34551,-0.189
7.67e-005,-7.34048,-0.195157
7.68e-005,-7.34048,-0.195157
7.68e-005,-7.30317,-0.200695
7.69e-005,-7.30317,-0.200695
7.69e-005,-7.23449,-0.205635
7.7e-005,-7.23449,-0.205635
7.7e-005,-7.13542,-0.209994
7.71e-005,-7.13542,-0.209994
7.71e-005,-7.0071,-0.213795
7.72e-005,-7.0071,-0.213795
7.72e-005,-6.85073,-0.21706
7.73e-005,-6.85073,-0.21706
7.73e-005,-6.66763,-0.219814
7.74e-005,-6.66763,-0.219814
7.74e-005,-6.45922,-0.222085
7.75e-005,-6.45922,-0.222085
7.75e-005,-6.22697,-0.2239
7.76e-005,-6.22697,-0.2239
7.76e-005,-5.97244,-0.22529
7.77e-005,-5.97244,-0.22529
7.77e-005,-5.69726,-0.226286
7.78e-005,-5.69726,-0.226286
7.78e-005,-5.4031,-0.226919
7.79e-005,-5.4031,-0.226919
7.79e-005,-5.09167,-0.227222
7.8e-005,-5.09167,-0.227222
7.8e-005,-4.76475,-0.227229
7.81e-005,-4.76475,-0.227229
7.81e-005,-4.42412,-0.226974
7.82e-005,-4.42412,-0.226974
7.82e-005,-4.07158,-0.226492
7.83e-005,-4.07158,-0.226492
7.83e-005,-3.70897,-0.225817
7.84e-005,-3.70897,-0.225817
7.84e-005,-3.33808,-0.224984
7.85e-005,-3.33808,-0.224984
7.85e-005,-2.96077,-0.224028
7.86e-005,-2.96077,-0.224028
7.86e-005,-2.57881,-0.222984
7.87e-005,-2.57881,-0.222984
7.87e-005,-2.19406,-0.221885
7.88e-005,-2.19406,-0.221885
7.88e-005,-1.80821,-0.220766
7.89e-005,-1.80821,-0.220766
7.89e-005,-1.42298,-0.219658
7.9e-005,-1.42298,-0.219658
7.9e-005,-1.04009,-0.218594
7.91e-005,-1.04009,-0.218594
7.91e-005,-0.66115,-0.217606
7.92e-005,-0.66115,-0.217606
7.92e-005,-0.287776,-0.216724
7.93e-005,-0.287776,-0.216724
7.93e-005,0.0785439,-0.215976
7.94e-005,0.0785439,-0.215976
7.94e-005,0.436341,-0.21539
7.95e-005,0.436341,-0.21539
7.95e-005,0.784223,-0.214994
7.96e-005,0.784223,-0.214994
7.96e-005,1.12087,-0.214812
7.97e-005,1.12087,-0.214812
7.97e-005,1.44505,-0.214867
7.98e-005,1.44505,-0.214867
7.98e-005,1.75563,-0.215182
7.99e-005,1.75563,-0.215182
7.99e-005,2.05152,-0.215777
8e-005,2.05152,-0.215777
8e-005,2.33177,-0.21667
8.01e-005,2.33177,-0.21667
8.01e-005,2.60905,-2.44535e-007
8.02e-005,2.60905,-2.44535e-007
8.02e-005,2.89567,-4.8617e-007
8.03e-005,2.89567,-4.8617e-007
8.03e-005,3.18995,-7.25203e-007
8.04e-005,3.18995,-7.25203e-007
8.04e-005,3.49005,-9.5982e-007
8.05e-005,3.49005,-9.5982e-007
8.05e-005,3.79391,-1.18828e-006
8.06e-005,3.79391,-1.18828e-006
8.06e-005,4.09933,-1.40892e-006
8.07e-005,4.09933,-1.40892e-006
8.07e-005,4.40397,-1.62021e-006
8.08e-005,4.40397,-1.62021e-006
8.08e-005,4.70537,-1.82069e-006
8.09e-005,4.70537,-1.82069e-006
8.09e-005,5.001,-2.00908e-006
8.1e-005,5.001,-2.00908e-006
8.1e-005,5.28827,-2.1842e-006
8.11e-005,5.28827,-2.1842e-006
8.11e-005,5.56456,-2.34503e-006
8.12e-005,5.56456,-2.34503e-006
8.12e-005,5.82724,-2.49072e-006
8.13e-005,5.82724,-2.49072e-006
8.13e-005,6.07374,-2.62056e-006
8.14e-005,6.07374,-2.62056e-006
8.14e-005,6.30152,-2.73402e-006
8.15e-005,6.30152,-2.73402e-006
8.15e-005,6.50816,-2.83073e-006
8.16e-005,6.50816,-2.83073e-006
8.16e-005,6.69132,-2.91048e-006
8.17e-005,6.69132,-2.91048e-006
8.17e-005,6.84883,-2.97326e-006
8.18e-005,6.84883,-2.97326e-006
8.18e-005,6.97868,-3.01918e-006
8.19e-005,6.97868,-3.01918e-006
8.19e-005,7.07905,-3.04853e-006
8.2e-005,7.07905,-3.04853e-006
8.2e-005,7.14832,-3.06176e-006
8.21e-005,7.14832,-3.06176e-006
8.21e-005,7.18511,-3.05945e-006
8.22e-005,7.18511,-3.05945e-006
8.22e-005,7.1883,-3.04231e-006
8.23e-005,7.1883,-3.04231e-006
8.23e-005,7.15701,-3.01121e-006
8.24e-005,7.15701,-3.01121e-006
8.24e-005,7.09064,-2.96709e-006
8.25e-005,7.09064,-2.96709e-006
8.25e-005,6.98888,-2.91102e-006
8.26e-005,6.98888,-2.91102e-006
8.26e-005,6.8517,-2.84414e-006
8.27e-005,6.8517,-2.84414e-006
8.27e-005,6.67934,-2.76767e-006
8.28e-005,6.67934,-2.76767e-006
8.28e-005,6.47236,-2.68289e-006
8.29e-005,6.47236,-2.68289e-006
8.29e-005,6.23159,-2.59113e-006
8.3e-005,6.23159,-2.59113e-006
8.3e-005,5.95814,-2.49372e-006
8.31e-005,5.95814,-2.49372e-006
8.31e-005,5.6534,-2.39205e-006
8.32e-005,5.6534,-2.39205e-006
8.32e-005,5.319,-2.28746e-006
8.33e-005,5.319,-2.28746e-006
8.33e-005,4.95684,-2.18129e-006
8.34e-005,4.95684,-2.18129e-006
8.34e-005,4.56902,-2.07487e-006
8.35e-005,4.56902,-2.07487e-006
8.35e-005,4.15789,-1.96946e-006
8.36e-005,4.15789,-1.96946e-006
8.36e-005,3.72594,-1.86626e-006
8.37e-005,3.72594,-1.86626e-006
8.37e-005,3.27586,-1.76641e-006
8.38e-005,3.27586,-1.76641e-006
8.38e-005,2.81048,-1.67096e-006
8.39e-005,2.81048,-1.67096e-006
8.39e-005,2.33274,-1.58088e-006
8.4e-005,2.33274,-1.58088e-006
8.4e-005,1.84566,-1.49702e-006
8.41e-005,1.84566,-1.49702e-006
8.41e-005,1.35235,-1.42015e-006
8.42e-005,1.35235,-1.42015e-006
8.42e-005,0.855924,-1.35089e-006
8.43e-005,0.855924,-1.35089e-006
8.43e-005,0.359534,-1.28976e-006
8.44e-005,0.359534,-1.28976e-006
8.44e-005,-0.133705,-1.23716e-006
8.45e-005,-0.133705,-1.23716e-006
8.45e-005,-0.62072,-1.19335e-006
8.46e-005,-0.62072,-1.19335e-006
8.46e-005,-1.09848,-1.15847e-006
8.47e-005,-1.09848,-1.15847e-006
8.47e-005,-1.56415,-1.13255e-006
8.48e-005,-1.56415,-1.13255e-006
8.48e-005,-2.01491,-1.11546e-006
8.49e-005,-2.01491,-1.11546e-006
8.49e-005,-2.44815,-1.107e-006
8.5e-005,-2.44815,-1.107e-006
8.5e-005,-2.86139,-1.10681e-006
8.51e-005,-2.86139,-1.10681e-006
8.51e-005,-3.37511,-0.0192658
8.52e-005,-3.37511,-0.0192658
8.52e-005,-3.86354,-0.0348479
8.53e-005,-3.86354,-0.0348479
8.53e-005,-4.32401,-0.0498955
8.54e-005,-4.32401,-0.0498955
8.54e-005,-4.75511,-0.064382
8.55e-005,-4.75511,-0.064382
8.55e-005,-5.1556,-0.0782836
8.56e-005,-5.1556,-0.0782836
8.56e-005,-5.52439,-0.0915795
8.57e-005,-5.52439,-0.0915795
8.57e-005,-5.86056,-0.104252
8.58e-005,-5.86056,-0.104252
8.58e-005,-6.16337,-0.116288
8.59e-005,-6.16337,-0.116288
8.59e-005,-6.43222,-0.127675
8.6e-005,-6.43222,-0.127675
8.6e-005,-6.66669,-0.138405
8.61e-005,-6.66669,-0.138405
8.61e-005,-6.8665,-0.148473
8.62e-005,-6.8665,-0.148473
8.62e-005,-7.03156,-0.157877
8.63e-005,-7.03156,-0.157877
8.63e-005,-7.16191,-0.166618
8.64e-005,-7.16191,-0.166618
8.64e-005,-7.25776,-0.1747
8.65e-005,-7.25776,-0.1747
8.65e-005,-7.31944,-0.18213
8.66e-005,-7.31944,-0.18213
8.66e-005,-7.34746,-0.188916
8.67e-005,-7.34746,-0.188916
8.67e-005,-7.34244,-0.195072
8.68e-005,-7.34244,-0.195072
8.68e-005,-7.30514,-0.200611
8.69e-005,-7.30514,-0.200611
8.69e-005,-7.23645,-0.205551
8.7e-005,-7.23645,-0.205551
8.7e-005,-7.13738,-0.20991
8.71e-005,-7.13738,-0.20991
8.71e-005,-7.00903,-0.21371
8.72e-005,-7.00903,-0.21371
8.72e-005,-6.85264,-0.216974
8.73e-005,-6.85264,-0.216974
8.73e-005,-6.66951,-0.219728
8.74e-005,-6.66951,-0.219728
8.74e-005,-6.46105,-0.221998
8.75e-005,-6.46105,-0.221998
8.75e-005,-6.22875,-0.223813
8.76e-005,-6.22875,-0.223813
8.76e-005,-5.97416,-0.225202
8.77e-005,-5.97416,-0.225202
8.77e-005,-5.69891,-0.226196
8.78e-005,-5.69891,-0.226196
8.78e-005,-5.40467,-0.226827
8.79e-005,-5.40467,-0.226827
8.79e-005,-5.09317,-0.227129
8.8e-005,-5.09317,-0.227129
8.8e-005,-4.76617,-0.227135
8.81e-005,-4.76617,-0.227135
8.81e-005,-4.42545,-0.226878
8.82e-005,-4.42545,-0.226878
8.82e-005,-4.07283,-0.226394
8.83e-005,-4.07283,-0.226394
8.83e-005,-3.71011,-0.225717
8.84e-005,-3.71011,-0.225717
8.84e-005,-3.33915,-0.224883
8.85e-005,-3.33915,-0.224883
8.85e-005,-2.96175,-0.223925
8.86e-005,-2.96175,-0.223925
8.86e-005,-2.57972,-0.222879
8.87e-005,-2.57972,-0.222879
8.87e-005,-2.19484,-0.221778
8.88e-005,-2.19484,-0.221778
8.88e-005,-1.8089,-0.220657
8.89e-005,-1.8089,-0.220657
8.89e-005,-1.42357,-0.219547
8.9e-005,-1.42357,-0.219547
8.9e-005,-1.04059,-0.218482
8.91e-005,-1.04059,-0.218482
8.91e-005,-0.661543,-0.217492
8.92e-005,-0.661543,-0.217492
8.92e-005,-0.288064,-0.216607
8.93e-005,-0.288064,-0.216607
8.93e-005,0.0783514,-0.215858
8.94e-005,0.0783514,-0.215858
8.94e-005,0.436239,-0.215271
8.95e-005,0.436239,-0.215271
8.95e-005,0.78421,-0.214873
8.96e-005,0.78421,-0.214873
8.96e-005,1.12095,-0.214688
8.97e-005,1.12095,-0.214688
8.97e-005,1.44524,-0.214742
8.98e-005,1.44524,-0.214742
8.98e-005,1.75592,-0.215055
8.99e-005,1.75592,-0.215055
8.99e-005,2.0519,-0.215648
9e-005,2.0519,-0.215648
9e-005,2.33223,-0.21654
9.01e-005,2.33223,-0.21654
9.01e-005,2.60958,-2.44387e-007
9.02e-005,2.60958,-2.44387e-007
9.02e-005,2.89625,-4.85876e-007
9.03e-005,2.89625,-4.85876e-007
9.03e-005,3.19057,-7.24764e-007
9.04e-005,3.19057,-7.24764e-007
9.04e-005,3.49068,-9.59237e-007
9.05e-005,3.49068,-9.59237e-007
9.05e-005,3.79453,-1.18756e-006
9.06e-005,3.79453,-1.18756e-006
9.06e-005,4.09993,-1.40807e-006
9.07e-005,4.09993,-1.40807e-006
9.07e-005,4.40452,-1.61923e-006
9.08e-005,4.40452,-1.61923e-006
9.08e-005,4.70587,-1.81959e-006
9.09e-005,4.70587,-1.81959e-006
9.09e-005,5.00144,-2.00787e-006
9.1e-005,5.00144,-2.00787e-006
9.1e-005,5.28862,-2.18289e-006
9.11e-005,5.28862,-2.18289e-006
9.11e-005,5.56482,-2.34363e-006
9.12e-005,5.56482,-2.34363e-006
9.12e-005,5.8274,-2.48925e-006
9.13e-005,5.8274,-2.48925e-006
9.13e-005,6.07379,-2.61902e-006
9.14e-005,6.07379,-2.61902e-006
9.14e-005,6.30147,-2.73243e-006
9.15e-005,6.30147,-2.73243e-006
9.15e-005,6.50799,-2.8291e-006
9.16e-005,6.50799,-2.8291e-006
9.16e-005,6.69104,-2.90883e-006
9.17e-005,6.69104,-2.90883e-006
9.17e-005,6.84844,-2.97159e-006
9.18e-005,6.84844,-2.97159e-006
9.18e-005,6.97818,-3.01752e-006
9.19e-005,6.97818,-3.01752e-006
9.19e-005,7.07844,-3.04689e-006
9.2e-005,7.07844,-3.04689e-006
9.2e-005,7.14762,-3.06015e-006
9.21e-005,7.14762,-3.06015e-006
9.21e-005,7.18433,-3.05788e-006
9.22e-005,7.18433,-3.05788e-006
9.22e-005,7.18745,-3.0408e-006
9.23e-005,7.18745,-3.0408e-006
9.23e-005,7.1561,-3.00977e-006
9.24e-005,7.1561,-3.00977e-006
9.24e-005,7.08968,-2.96573e-006
9.25e-005,7.08968,-2.96573e-006
9.25e-005,6.98789,-2.90975e-006
9.26e-005,6.98789,-2.90975e-006
9.26e-005,6.85068,-2.84297e-006
9.27e-005,6.85068,-2.84297e-006
9.27e-005,6.67833,-2.76661e-006
9.28e-005,6.67833,-2.76661e-006
9.28e-005,6.47136,-2.68194e-006
9.29e-005,6.47136,-2.68194e-006
9.29e-005,6.23063,-2.5903e-006
9.3e-005,6.23063,-2.5903e-006
9.3e-005,5.95723,-2.49303e-006
9.31e-005,5.95723,-2.49303e-006
9.31e-005,5.65255,-2.39148e-006
9.32e-005,5.65255,-2.39148e-006
9.32e-005,5.31824,-2.28702e-006
9.33e-005,5.31824,-2.28702e-006
9.33e-005,4.95618,-2.18099e-006
9.34e-005,4.95618,-2.18099e-006
9.34e-005,4.56849,-2.0747e-006
9.35e-005,4.56849,-2.0747e-006
9.35e-005,4.15748,-1.96942e-006
9.36e-005,4.15748,-1.96942e-006
9.36e-005,3.72568,-1.86635e-006
9.37e-005,3.72568,-1.86635e-006
9.37e-005,3.27576,-1.76662e-006
9.38e-005,3.27576,-1.76662e-006
9.38e-005,2.81055,-1.6713e-006
9.39e-005,2.81055,-1.6713e-006
9.39e-005,2.33298,-1.58133e-006
9.4e-005,2.33298,-1.58133e-006
9.4e-005,1.84609,-1.49758e-006
9.41e-005,1.84609,-1.49758e-006
9.41e-005,1.35296,-1.42081e-006
9.42e-005,1.35296,-1.42081e-006
9.42e-005,0.856733,-1.35164e-006
9.43e-005,0.856733,-1.35164e-006
9.43e-005,0.360538,-1.29059e-006
9.44e-005,0.360538,-1.29059e-006
9.44e-005,-0.132506,-1.23806e-006
9.45e-005,-0.132506,-1.23806e-006
9.45e-005,-0.619328,-1.19431e-006
9.46e-005,-0.619328,-1.19431e-006
9.46e-005,-1.0969,-1.15948e-006
9.47e-005,-1.0969,-1.15948e-006
9.47e-005,-1.56238,-1.1336e-006
9.48e-005,-1.56238,-1.1336e-006
9.48e-005,-2.01298,-1.11654e-006
9.49e-005,-2.01298,-1.11654e-006
9.49e-005,-2.44605,-1.10809e-006
9.5e-005,-2.44605,-1.10809e-006
9.5e-005,-2.85913,-1.10791e-006
9.51e-005,-2.85913,-1.10791e-006
9.51e-005,-3.37284,-0.0192656
9.52e-005,-3.37284,-0.0192656
9.52e-005,-3.86127,-0.0348476
9.53e-005,-3.86127,-0.0348476
9.53e-005,-4.32174,-0.0498953
9.54e-005,-4.32174,-0.0498953
9.54e-005,-4.75285,-0.064382
9.55e-005,-4.75285,-0.064382
9.55e-005,-5.15336,-0.078284
9.56e-005,-5.15336,-0.078284
9.56e-005,-5.52219,-0.0915807
9.57e-005,-5.52219,-0.0915807
9.57e-005,-5.85841,-0.104254
9.58e-005,-5.85841,-0.104254
9.58e-005,-6.16127,-0.116291
9.59e-005,-6.16127,-0.116291
9.59e-005,-6.43017,-0.127679
9.6e-005,-6.43017,-0.127679
9.6e-005,-6.66471,-0.13841
9.61e-005,-6.66471,-0.13841
9.61e-005,-6.86459,-0.148479
9.62e-005,-6.86459,-0.148479
9.62e-005,-7.02973,-0.157885
9.63e-005,-7.02973,-0.157885
9.63e-005,-7.16017,-0.166628
9.64e-005,-7.16017,-0.166628
9.64e-005,-7.2561,-0.174712
9.65e-005,-7.2561,-0.174712
9.65e-005,-7.31789,-0.182143
9.66e-005,-7.31789,-0.182143
9.66e-005,-7.34601,-0.188932
9.67e-005,-7.34601,-0.188932
9.67e-005,-7.34109,-0.195089
9.68e-005,-7.34109,-0.195089
9.68e-005,-7.3039,-0.200631
9.69e-005,-7.3039,-0.200631
9.69e-005,-7.23533,-0.205572
9.7e-005,-7.23533,-0.205572
9.7e-005,-7.13637,-0.209933
9.71e-005,-7.13637,-0.209933
9.71e-005,-7.00814,-0.213736
9.72e-005,-7.00814,-0.213736
9.72e-005,-6.85186,-0.217003
9.73e-005,-6.85186,-0.217003
9.73e-005,-6.66885,-0.219759
9.74e-005,-6.66885,-0.219759
9.74e-005,-6.46051,-0.222031
9.75e-005,-6.46051,-0.222031
9.75e-005,-6.22833,-0.223848
9.76e-005,-6.22833,-0.223848
9.76e-005,-5.97386,-0.225239
9.77e-005,-5.97386,-0.225239
9.77e-005,-5.69873,-0.226236
9.78e-005,-5.69873,-0.226236
9.78e-005,-5.40462,-0.226869
9.79e-005,-5.40462,-0.226869
9.79e-005,-5.09322,-0.227173
9.8e-005,-5.09322,-0.227173
9.8e-005,-4.76633,-0.227181
9.81e-005,-4.76633,-0.227181
9.81e-005,-4.42572,-0.226926
9.82e-005,-4.42572,-0.226926
9.82e-005,-4.07321,-0.226445
9.83e-005,-4.07321,-0.226445
9.83e-005,-3.71059,-0.22577
9.84e-005,-3.71059,-0.22577
9.84e-005,-3.3397,-0.224937
9.85e-005,-3.3397,-0.224937
9.85e-005,-2.96239,-0.223981
9.86e-005,-2.96239,-0.223981
9.86e-005,-2.58043,-0.222936
9.87e-005,-2.58043,-0.222936
9.87e-005,-2.19566,-0.221837
9.88e-005,-2.19566,-0.221837
9.88e-005,-1.80977,-0.220717
9.89e-005,-1.80977,-0.220717
9.89e-005,-1.4245,-0.219608
9.9e-005,-1.4245,-0.219608
9.9e-005,-1.0416,-0.218544
9.91e-005,-1.0416,-0.218544
9.91e-005,-0.662621,-0.217555
9.92e-005,-0.662621,-0.217555
9.92e-005,-0.289175,-0.216672
9.93e-005,-0.289175,-0.216672
9.93e-005,0.0771882,-0.215923
9.94e-005,0.0771882,-0.215923
9.94e-005,0.435043,-0.215337
9.95e-005,0.435043,-0.215337
9.95e-005,0.782987,-0.214939
9.96e-005,0.782987,-0.214939
9.96e-005,1.1197,-0.214755
9.97e-005,1.1197,-0.214755
9.97e-005,1.44397,-0.214809
9.98e-005,1.44397,-0.214809
9.98e-005,1.75462,-0.215123
9.99e-005,1.75462,-0.215123
9.99e-005,2.0506,-0.215716
0.0001,2.0506,-0.215716
0.0001,2.33092,-0.216608
