"time","Capacitor1_i","IdealDiode3_v"
0.0951,70.9641,-8.64696
0.0952,70.9641,-8.64696
0.0952,18.7183,2.00021
0.0953,18.7183,2.00021
0.0953,-37.0919,2.00969
0.0954,-37.0919,2.00969
0.0954,-94.1405,2.03322
0.0955,-94.1405,2.03322
0.0955,-152.537,2.07067
0.0956,-152.537,2.07067
0.0956,-212.377,2.1219
0.0957,-212.377,2.1219
0.0957,-273.746,2.18677
0.0958,-273.746,2.18677
0.0958,-286.085,2.21458
0.0959,-286.085,2.21458
0.0959,-272.866,2.22781
0.096,-272.866,2.22781
0.096,-254.628,2.24606
0.0961,-254.628,2.24606
0.0961,-231.933,2.26876
0.0962,-231.933,2.26876
0.0962,-205.371,2.29534
0.0963,-205.371,2.29534
0.0963,-175.553,2.32517
0.0964,-175.553,2.32517
0.0964,-143.112,2.35763
0.0965,-143.112,2.35763
0.0965,-108.694,2.39206
0.0966,-108.694,2.39206
0.0966,-72.9564,2.42781
0.0967,-72.9564,2.42781
0.0967,-36.5648,2.46422
0.0968,-36.5648,2.46422
0.0968,-0.186452,2.50061
0.0969,-0.186452,2.50061
0.0969,35.5124,2.53632
0.097,35.5124,2.53632
0.097,69.871,2.5707
0.0971,69.871,2.5707
0.0971,102.238,2.60308
0.0972,102.238,2.60308
0.0972,131.976,2.63284
0.0973,131.976,2.63284
0.0973,158.466,2.65934
0.0974,158.466,2.65934
0.0974,181.109,2.682
0.0975,181.109,2.682
0.0975,199.331,2.70024
0.0976,199.331,2.70024
0.0976,212.589,2.71352
0.0977,212.589,2.71352
0.0977,220.371,2.72132
0.0978,220.371,2.72132
0.0978,222.2,2.72316
0.0979,222.2,2.72316
0.0979,217.638,2.71862
0.098,217.638,2.71862
0.098,206.288,2.70728
0.0981,206.288,2.70728
0.0981,187.797,2.68881
0.0982,187.797,2.68881
0.0982,161.859,2.66288
0.0983,161.859,2.66288
0.0983,128.214,2.62925
0.0984,128.214,2.62925
0.0984,86.655,2.58771
0.0985,86.655,2.58771
0.0985,37.0235,2.53809
0.0986,37.0235,2.53809
0.0986,-18.3049,2.48277
0.0987,-18.3049,2.48277
0.0987,-74.9275,2.42614
0.0988,-74.9275,2.42614
0.0988,-132.863,2.36821
0.0989,-132.863,2.36821
0.0989,-192.212,2.30885
0.099,-192.212,2.30885
0.099,-253.064,2.248
0.0991,-253.064,2.248
0.0991,-289.258,2.21167
0.0992,-289.258,2.21167
0.0992,-277.833,2.22308
0.0993,-277.833,2.22308
0.0993,-261.208,2.23969
0.0994,-261.208,2.23969
0.0994,-239.936,2.26094
0.0995,-239.936,2.26094
0.0995,-214.597,2.28626
0.0996,-214.597,2.28626
0.0996,-185.796,2.31505
0.0997,-185.796,2.31505
0.0997,-154.16,2.34667
0.0998,-154.16,2.34667
0.0998,-120.33,2.38048
0.0999,-120.33,2.38048
0.0999,-84.96,2.41583
0.1,-84.96,2.41583
0.1,-48.7141,2.45206
