"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]"
9.25,1,0.172359,2,0,12,12,1,0.1,0,0
9.26,1,0.162501,1,0,12,12,1,0.1,0,0
9.27,1,0.152626,1,0,12,12,1,0.1,0,0
9.28,1,0.142735,1,0,12,12,1,0.1,0,0
9.29,1,0.132831,1,0,12,12,1,0.1,0,0
9.3,1,0.124454,1,0,12,12,1,0.1,0,0
9.31,1,0.112983,1,0,12,12,1,0.1,0,0
9.32,1,0.103041,1,0,12,12,1,0.1,0,0
9.33,1,0.0930895,1,0,12,12,1,0.1,0,0
9.34,1,0.0831284,0,0,12,12,1,0.1,0,0
9.35,1,0.073159,0,0,12,12,1,0.1,0,0
9.36,1,0.0631823,0,0,12,12,1,0.1,0,0
9.37,1,0.0531993,0,0,12,12,1,0.1,0,0
9.38,1,0.043211,0,0,12,12,1,0.1,0,0
9.39,1,0.0332184,0,0,12,12,1,0.1,0,0
9.4,1,0.0247754,0,0,12,12,1,0.1,0,0
9.41,1,0.0132241,0,0,12,12,1,0.1,0,0
9.42,1,0.00322446,0,0,12,12,1,0.1,0,0
9.43,1,-0.00677549,-1,-1,12,12,1,0.1,0,0
9.44,1,-0.0167748,-1,-1,12,12,1,0.1,0,0
9.45,1,-0.0267723,-1,-1,12,12,1,0.1,0,0
9.46,1,-0.0352148,-1,-1,12,12,1,0.1,0,0
9.47,1,-0.0467585,-1,-1,12,12,1,0.1,0,0
9.48,1,-0.056745,-1,-1,12,12,1,0.1,0,0
9.49,1,-0.0667259,-1,-1,12,12,1,0.1,0,0
9.5,1,-0.0751511,-1,-1,12,12,1,0.1,0,0
9.51,1,-0.0866667,-2,-1,12,12,1,0.1,0,0
9.52,1,-0.0966246,-2,-1,12,12,1,0.1,0,0
9.53,1,-0.106573,-2,-1,12,12,1,0.1,0,0
9.54,1,-0.11651,-2,-1,12,12,1,0.1,0,0
9.55,1,-0.126436,-2,-1,12,12,1,0.1,0,0
9.56,1,-0.136349,-2,-1,12,12,1,0.1,0,0
9.57,1,-0.146249,-2,-1,12,12,1,0.1,0,0
9.58,1,-0.156134,-2,-1,12,12,1,0.1,0,0
9.59,1,-0.166003,-2,-1,12,12,1,0.1,0,0
9.6,1,-0.174327,-3,-1,12,12,1,0.1,0,0
9.61,1,-0.185691,-3,-1,12,12,1,0.1,0,0
9.62,1,-0.195508,-3,-1,12,12,1,0.1,0,0
9.63,1,-0.205305,-3,-1,12,12,1,0.1,0,0
9.64,1,-0.215082,-3,-1,12,12,1,0.1,0,0
9.65,1,-0.224837,-3,-1,12,12,1,0.1,0,0
9.66,1,-0.234569,-3,-1,12,12,1,0.1,0,0
9.67,1,-0.244278,-3,-1,12,12,1,0.1,0,0
9.68,1,-0.25246,-4,-1,12,12,1,0.1,0,0
9.69,1,-0.263622,-4,-1,12,12,1,0.1,0,0
9.7,1,-0.271761,-4,-1,12,12,1,0.1,0,0
9.71,1,-0.282861,-4,-1,12,12,1,0.1,0,0
9.72,1,-0.292438,-4,-1,12,12,1,0.1,0,0
9.73,1,-0.301986,-4,-1,12,12,1,0.1,0,0
9.74,1,-0.311504,-4,-1,12,12,1,0.1,0,0
9.75,1,-0.320991,-4,-1,12,12,1,0.1,0,0
9.76,1,-0.330445,-4,-1,12,12,1,0.1,0,0
9.77,1,-0.339867,-5,-1,12,12,1,0.1,0,0
9.78,1,-0.349255,-5,-1,12,12,1,0.1,0,0
9.79,1,-0.358607,-5,-1,12,12,1,0.1,0,0
9.8,1,-0.366479,-5,-1,12,12,1,0.1,0,0
9.81,1,-0.377204,-5,-1,12,12,1,0.1,0,0
9.82,1,-0.386446,-5,-1,12,12,1,0.1,0,0
9.83,1,-0.39565,-5,-1,12,12,1,0.1,0,0
9.84,1,-0.404814,-5,-1,12,12,1,0.1,0,0
9.85,1,-0.413938,-5,-1,12,12,1,0.1,0,0
9.86,1,-0.42302,-6,-1,12,12,1,0.1,0,0
9.87,1,-0.43206,-6,-1,12,12,1,0.1,0,0
9.88,1,-0.441057,-6,-1,12,12,1,0.1,0,0
9.89,1,-0.450009,-6,-1,12,12,1,0.1,0,0
9.9,1,-0.457536,-6,-1,12,12,1,0.1,0,0
9.91,1,-0.467778,-6,-1,12,12,1,0.1,0,0
9.92,1,-0.476593,-6,-1,12,12,1,0.1,0,0
9.93,1,-0.485361,-6,-1,12,12,1,0.1,0,0
9.94,1,-0.494079,-6,-1,12,12,1,0.1,0,0
9.95,1,-0.502749,-7,-1,12,12,1,0.1,0,0
9.96,1,-0.511368,-7,-1,12,12,1,0.1,0,0
9.97,1,-0.519936,-7,-1,12,12,1,0.1,0,0
9.98,1,-0.528452,-7,-1,12,12,1,0.1,0,0
9.99,1,-0.536915,-7,-1,12,12,1,0.1,0,0
10,1,-0.544021,-7,-1,12,12,1,0.1,0,0
