"time","revolute1_w","revolute2_w"
2.73,-1.02541,-0.577679
2.73,-0.968928,-0.598406
2.733,-0.968928,-0.598406
2.733,-0.912186,-0.620147
2.736,-0.912186,-0.620147
2.736,-0.855195,-0.642848
2.739,-0.855195,-0.642848
2.739,-0.797969,-0.666452
2.742,-0.797969,-0.666452
2.742,-0.740518,-0.690904
2.745,-0.740518,-0.690904
2.745,-0.682855,-0.716147
2.748,-0.682855,-0.716147
2.748,-0.62499,-0.742126
2.751,-0.62499,-0.742126
2.751,-0.566934,-0.768783
2.754,-0.566934,-0.768783
2.754,-0.508698,-0.796064
2.757,-0.508698,-0.796064
2.757,-0.450291,-0.823911
2.76,-0.450291,-0.823911
2.76,-0.391724,-0.852269
2.763,-0.391724,-0.852269
2.763,-0.333006,-0.881082
2.766,-0.333006,-0.881082
2.766,-0.274145,-0.910293
2.769,-0.274145,-0.910293
2.769,-0.215151,-0.939847
2.772,-0.215151,-0.939847
2.772,-0.156031,-0.969687
2.775,-0.156031,-0.969687
2.775,-0.0967948,-0.999758
2.778,-0.0967948,-0.999758
2.778,-0.0374493,-1.03
2.781,-0.0374493,-1.03
2.781,0.0219978,-1.06037
2.784,0.0219978,-1.06037
2.784,0.0815393,-1.0908
2.787,0.0815393,-1.0908
2.787,0.141168,-1.12123
2.79,0.141168,-1.12123
2.79,0.200877,-1.15162
2.793,0.200877,-1.15162
2.793,0.26066,-1.18191
2.796,0.26066,-1.18191
2.796,0.320511,-1.21204
2.799,0.320511,-1.21204
2.799,0.380424,-1.24196
2.8,0.380424,-1.24196
2.802,0.380424,-1.24196
2.802,0.440393,-1.27161
2.805,0.440393,-1.27161
2.805,0.500412,-1.30094
2.808,0.500412,-1.30094
2.808,0.560476,-1.32989
2.811,0.560476,-1.32989
2.811,0.62058,-1.35842
2.814,0.62058,-1.35842
2.814,0.680718,-1.38646
2.817,0.680718,-1.38646
2.817,0.740887,-1.41396
2.82,0.740887,-1.41396
2.82,0.80108,-1.44087
2.823,0.80108,-1.44087
2.823,0.861294,-1.46714
2.826,0.861294,-1.46714
2.826,0.921524,-1.49271
2.829,0.921524,-1.49271
2.829,0.981765,-1.51753
2.832,0.981765,-1.51753
2.832,1.04201,-1.54155
2.835,1.04201,-1.54155
2.835,1.10227,-1.56471
2.838,1.10227,-1.56471
2.838,1.16252,-1.58696
2.841,1.16252,-1.58696
2.841,1.22276,-1.60825
2.844,1.22276,-1.60825
2.844,1.283,-1.62852
2.847,1.283,-1.62852
2.847,1.34322,-1.64773
2.85,1.34322,-1.64773
2.85,1.40342,-1.66582
2.853,1.40342,-1.66582
2.853,1.4636,-1.68275
2.856,1.4636,-1.68275
2.856,1.52375,-1.69845
2.859,1.52375,-1.69845
2.859,1.58387,-1.71287
2.862,1.58387,-1.71287
2.862,1.64395,-1.72598
2.865,1.64395,-1.72598
2.865,1.70399,-1.73771
2.868,1.70399,-1.73771
2.868,1.76398,-1.74801
2.871,1.76398,-1.74801
2.871,1.82391,-1.75683
2.874,1.82391,-1.75683
2.874,1.88378,-1.76412
2.877,1.88378,-1.76412
2.877,1.94359,-1.76983
2.88,1.94359,-1.76983
2.88,2.00331,-1.77391
2.883,2.00331,-1.77391
2.883,2.06295,-1.77631
2.886,2.06295,-1.77631
2.886,2.1225,-1.77697
2.889,2.1225,-1.77697
2.889,2.18194,-1.77585
2.892,2.18194,-1.77585
2.892,2.24128,-1.77289
2.895,2.24128,-1.77289
2.895,2.30048,-1.76804
2.898,2.30048,-1.76804
2.898,2.35955,-1.76126
2.9,2.35955,-1.76126
2.901,2.35955,-1.76126
2.901,2.41847,-1.75249
2.904,2.41847,-1.75249
2.904,2.47723,-1.74168
2.907,2.47723,-1.74168
2.907,2.53581,-1.72878
2.91,2.53581,-1.72878
2.91,2.59419,-1.71375
2.913,2.59419,-1.71375
2.913,2.65236,-1.69652
2.916,2.65236,-1.69652
2.916,2.7103,-1.67705
2.919,2.7103,-1.67705
2.919,2.76798,-1.6553
2.922,2.76798,-1.6553
2.922,2.82539,-1.63121
2.925,2.82539,-1.63121
2.925,2.88251,-1.60472
2.928,2.88251,-1.60472
2.928,2.93929,-1.5758
2.931,2.93929,-1.5758
2.931,2.99573,-1.5444
2.934,2.99573,-1.5444
2.934,3.05179,-1.51046
2.937,3.05179,-1.51046
2.937,3.10743,-1.47394
2.94,3.10743,-1.47394
2.94,3.16263,-1.43478
2.943,3.16263,-1.43478
2.943,3.21735,-1.39295
2.946,3.21735,-1.39295
2.946,3.27155,-1.3484
2.949,3.27155,-1.3484
2.949,3.3252,-1.30108
2.952,3.3252,-1.30108
2.952,3.37824,-1.25094
2.955,3.37824,-1.25094
2.955,3.43064,-1.19795
2.958,3.43064,-1.19795
2.958,3.48235,-1.14205
2.961,3.48235,-1.14205
2.961,3.53332,-1.08321
2.964,3.53332,-1.08321
2.964,3.5835,-1.02138
2.967,3.5835,-1.02138
2.967,3.63282,-0.956531
2.97,3.63282,-0.956531
2.97,3.68124,-0.888612
2.973,3.68124,-0.888612
2.973,3.72869,-0.817589
2.976,3.72869,-0.817589
2.976,3.77511,-0.743424
2.979,3.77511,-0.743424
2.979,3.82043,-0.666083
2.982,3.82043,-0.666083
2.982,3.86459,-0.585531
2.985,3.86459,-0.585531
2.985,3.9075,-0.501734
2.988,3.9075,-0.501734
2.988,3.94911,-0.414661
2.991,3.94911,-0.414661
2.991,3.98932,-0.324283
2.994,3.98932,-0.324283
2.994,4.02807,-0.23057
2.997,4.02807,-0.23057
2.997,4.06526,-0.133496
3,4.06526,-0.133496
3,4.10081,-0.0330349
