"time","CC_r(0)","CC_r(1)","CC_r(2)","CC_r(3)","CC_r(4)","CC_r(5)","CC_r(6)","CC_r(7)","CC_r(8)","CC_r(9)","CC_r(10)","CC_r(11)","CC_r(12)","CC_r(13)","CC_r(14)","CC_r(15)","CC_r(16)","CC_r(17)","CC_r(18)","CC_r(19)","CC_r(20)","CC_r(21)","CC_r(22)","CC_r(23)","CC_r(24)","CC_r(25)","CC_r(26)","CC_r(27)","CC_r(28)","CC_r(29)","CC_r(30)","CC_r(31)","CC_r(32)","CC_r(33)","CC_r(34)","CC_r(35)","CC_r(36)","CC_r(37)","CC_r(38)","CC_r(39)","CC_r(40)","CC_r(41)","CC_r(42)","CC_r(43)","CC_r(44)","CC_r(45)","CC_r(46)","CC_r(47)","CC_r(48)","CC_r(49)","CC_r(50)","CC_r(51)","CC_r(52)","CC_r(53)","CC_r(54)","CC_r(55)","CC_r(56)","CC_r(57)","CC_r(58)","CC_r(59)","CC_r(60)","CC_r(61)","CC_r(62)","CC_r(63)","CC_r(64)","CC_r(65)","CC_r(66)","CC_r(67)","CC_r(68)","CC_r(69)","CC_r(70)","CC_r(71)","CC_r(72)","CC_r(73)","CC_r(74)","CC_r(75)","CC_r(76)","CC_r(77)","CC_r(78)","CC_r(79)","CC_r(80)","CC_r(81)","CC_r(82)","CC_r(83)","CC_r(84)","CC_r(85)","CC_r(86)","CC_r(87)","CC_r(88)","CC_r(89)","CC_r(90)","CC_r(91)","CC_r(92)","CC_r(93)","CC_r(94)","CC_r(95)","CC_r(96)","CC_r(97)","CC_r(98)","CC_r(99)","CC_r(100)","CC_r(101)","CC_r(102)","CC_r(103)","CC_r(104)","CC_r(105)","CC_r(106)","CC_r(107)","CC_r(108)","CC_r(109)","CC_r(110)","CC_r(111)","CC_r(112)","CC_r(113)","CC_r(114)","CC_r(115)","CC_r(116)","CC_r(117)","CC_r(118)","CC_r(119)","CC_r(120)","CC_r(121)","CC_r(122)","CC_r(123)","CC_r(124)","CC_r(125)","CC_r(126)","CC_r(127)","CC_r(128)","CC_r(129)","CC_r(130)","CC_r(131)","CC_r(132)","CC_r(133)","CC_r(134)","CC_r(135)","CC_r(136)","CC_r(137)","CC_r(138)","CC_r(139)","CC_r(140)","CC_r(141)","CC_r(142)","CC_r(143)","CC_r(144)","CC_r(145)","CC_r(146)"
0.75,0.75,5.137805368,3.877727539,3.877727539,-15.88429308,2.005521018,3.252528276,3.252528276,2.942146539,0.6055314904,3.18803438,3.18803438,2.942146539,0,0,0,-0,-6.470839741,-2.942146539,11,-0.0002942146539,0,18.82643962,0,-2.942146539,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.877727539,-15.88429308,3.252528276,2.942146539,3.18803438,2.942146539,0,-0,5.137805368,3.877727539,2.005521018,3.252528276,0.6055314904,3.18803438,0,0,-6.470839741,-2.942146539,11,-0.0002942146539,0,18.82643962,0,-2.942146539,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-11.76858616,-11,-0.6251992623,-0.06449389667,-3.18803438,-1,-1,-1,-0.35,0.15,-12.35513282,-12.94356213,-12.94214654,-0.0002942146539,-0.9999999999,-1,-0.9999999997
0.76,0.76,5.175794212,3.721029863,3.721029863,-15.29279109,2.038192559,3.281694958,3.281694958,2.891112965,0.6375580929,3.217201061,3.217201061,2.891112965,0,0,0,-0,-6.358630133,-2.891112965,11,-0.0002891112965,0,18.18390406,0,-2.891112965,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.721029863,-15.29279109,3.281694958,2.891112965,3.217201061,2.891112965,0,-0,5.175794212,3.721029863,2.038192559,3.281694958,0.6375580929,3.217201061,0,0,-6.358630133,-2.891112965,11,-0.0002891112965,0,18.18390406,0,-2.891112965,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-11.56445186,-11,-0.4393349049,-0.06449389667,-3.217201061,-1,-1,-1,-0.36,0.14,-12.14085606,-12.71907866,-12.89111297,-0.0002891112965,-1,-1,-0.9999999997
0.77,0.77,5.212261579,3.574987018,3.574987018,-13.76941565,2.071153208,3.310349014,3.310349014,2.839622851,0.6698738029,3.245855117,3.245855117,2.839622851,0,0,0,-0,-6.245509369,-2.839622851,11,-0.0002839622851,0,16.6090385,0,-2.839622851,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.574987018,-13.76941565,3.310349014,2.839622851,3.245855117,2.839622851,0,-0,5.212261579,3.574987018,2.071153208,3.310349014,0.6698738029,3.245855117,0,0,-6.245509369,-2.839622851,11,-0.0002839622851,0,16.6090385,0,-2.839622851,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-11.35849141,-11,-0.2646380043,-0.06449389667,-3.245855117,-1,-1,-1,-0.37,0.13,-11.92475507,-12.49267964,-12.83962285,-0.0002839622851,-1,-1,-0.9999999997
0.78,0.78,5.247358638,3.448293248,3.448293248,-11.45322118,2.104397816,3.33848592,3.33848592,2.787684328,0.7024734714,3.273992023,3.273992023,2.787684328,0,0,0,-0,-6.131481431,-2.787684328,11,-0.0002787684328,0,14.24090551,0,-2.787684328,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.448293248,-11.45322118,3.33848592,2.787684328,3.273992023,2.787684328,0,-0,5.247358638,3.448293248,2.104397816,3.33848592,0.7024734714,3.273992023,0,0,-6.131481431,-2.787684328,11,-0.0002787684328,0,14.24090551,0,-2.787684328,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-11.15073731,-11,-0.109807328,-0.06449389667,-3.273992023,-1,-1,-1,-0.38,0.12,-11.70685009,-12.26438695,-12.78768433,-0.0002787684328,-1,-1,-0.9999999997
0.79,0.79,5.281344792,3.369214575,3.369214575,-1.030056648,2.137906438,3.355419467,3.355419467,-1.030056648,0.7353371546,3.29092557,3.29092557,-1.030056648,0,0,0,-0,2.060113296,1.030056648,11,0.0001030056648,0,0,0,1.030056648,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.369214575,-1.030056648,3.355419467,-1.030056648,3.29092557,-1.030056648,0,-0,5.281344792,3.369214575,2.137906438,3.355419467,0.7353371546,3.29092557,0,0,2.060113296,1.030056648,11,0.0001030056648,0,0,0,1.030056648,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0,-10.94122239,-11,-0.01379510853,-0.06449389667,-3.29092557,-1,-1,-1,-0.39,0.11,-3.410497899,-3.957559018,-8.969943352,0.0001030056648,-1,-1,-0.9999999997
0.8,0.8,5.315002427,3.364020387,3.364020387,-3.265724798e-015,2.171426122,3.350225291,3.350225291,-3.265724798e-015,0.7682118992,3.285731395,3.285731395,-3.265724798e-015,0,0,0,-0,6.531449595e-015,3.265724798e-015,11,3.265724798e-019,0,0,0,3.265724798e-015,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.364020387,-3.265724798e-015,3.350225291,-3.265724798e-015,3.285731395,-3.265724798e-015,0,-0,5.315002427,3.364020387,2.171426122,3.350225291,0.7682118992,3.285731395,0,0,6.531449595e-015,3.265724798e-015,11,3.265724798e-019,0,0,0,3.265724798e-015,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0,-10.72997972,-11,-0.01379509567,-0.06449389667,-3.285731395,-1,-1,-1,-0.4,0.1,-5.36498986,-5.901488846,-10,3.265724798e-019,-1,-1,-0.9999999997
0.81,0.81,5.34865998,3.369213143,3.369213143,1.030056648,2.204945724,3.355418048,3.355418048,1.030056648,0.8010865625,3.290924151,3.290924151,1.030056648,0,0,0,-0,-2.060113296,-1.030056648,11,-0.0001030056648,0,0,0,-1.030056648,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.369213143,1.030056648,3.355418048,1.030056648,3.290924151,1.030056648,0,-0,5.34865998,3.369213143,2.204945724,3.355418048,0.8010865625,3.290924151,0,0,-2.060113296,-1.030056648,11,-0.0001030056648,0,0,0,-1.030056648,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0,-10.51704266,-11,-0.01379509552,-0.06449389667,-3.290924151,-1,-1,-1,-0.41,0.09,-7.318634627,-7.84448676,-11.03005665,-0.0001030056648,-1,-1,-0.9999999997
0.82,0.82,5.382419626,3.384285345,3.384285345,1.959284174,2.238567419,3.370490251,3.370490251,1.959284174,0.8340633187,3.305996355,3.305996355,1.959284174,0,0,0,-0,-3.918568349,-1.959284174,11,-0.0001959284174,0,0,0,-1.959284174,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.384285345,1.959284174,3.370490251,1.959284174,3.305996355,1.959284174,0,-0,5.382419626,3.384285345,2.238567419,3.370490251,0.8340633187,3.305996355,0,0,-3.918568349,-1.959284174,11,-0.0001959284174,0,0,0,-1.959284174,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0,-10.30244484,-11,-0.01379509339,-0.06449389667,-3.305996355,-1,-1,-1,-0.42,0.08,-9.069790769,-9.584913011,-11.95928417,-0.0001959284174,-1,-1,-0.9999999997
0.83,0.83,5.416373623,3.407760577,3.407760577,3.047059871,2.272383465,3.393964769,3.393964769,2.521555036,0.8672344261,3.329470872,3.329470872,2.521555036,0,0,0,-0,-5.54747363,-2.521555036,11,-0.0002521555036,0,-0.5255048351,0,-2.521555036,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.407760577,3.047059871,3.393964769,2.521555036,3.329470872,2.521555036,0,-0,5.416373623,3.407760577,2.272383465,3.393964769,0.8672344261,3.329470872,0,0,-5.54747363,-2.521555036,11,-0.0002521555036,0,-0.5255048351,0,-2.521555036,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0,-10.08622014,-11,-0.01379580787,-0.06449389667,-3.329470872,-1,-1,-1,-0.43,0.07,-10.5905837,-11.09489471,-12.52155504,-0.0002521555036,-1,-1,-0.9999999997
0.84,0.84,5.450632392,3.446578498,3.446578498,4.576363804,2.306448439,3.418923129,3.418923129,2.467100679,0.9006544606,3.354429232,3.354429232,2.467100679,0,0,0,-0,-5.427832421,-2.467100679,11,-0.0002467100679,0,-2.109263125,0,-2.467100679,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.446578498,4.576363804,3.418923129,2.467100679,3.354429232,2.467100679,0,-0,5.450632392,3.446578498,2.306448439,3.418923129,0.9006544606,3.354429232,0,0,-5.427832421,-2.467100679,11,-0.0002467100679,0,-2.109263125,0,-2.467100679,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0,-9.868402718,-11,-0.02765536889,-0.06449389667,-3.354429232,-1,-1,-1,-0.44,0.06,-10.36203378,-10.85545392,-12.46710068,-0.0002467100679,-1,-1,-0.9999999997
0.85,0.85,5.485341021,3.49614804,3.49614804,5.175486522,2.340760112,3.443320306,3.443320306,2.412256739,0.9343211944,3.378826409,3.378826409,2.412256739,0,0,0,-0,-5.307241148,-2.412256739,11,-0.0002412256739,0,-2.763229783,0,-2.412256739,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.49614804,5.175486522,3.443320306,2.412256739,3.378826409,2.412256739,0,-0,5.485341021,3.49614804,2.340760112,3.443320306,0.9343211944,3.378826409,0,0,-5.307241148,-2.412256739,11,-0.0002412256739,0,-2.763229783,0,-2.412256739,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0,-9.649026955,-11,-0.05282773419,-0.06449389667,-3.378826409,-1,-1,-1,-0.45,0.05,-10.13175463,-10.61420597,-12.41225674,-0.0002412256739,-1,-1,-0.9999999997
0.86,0.86,5.520559023,3.546821449,3.546821449,4.796501413,2.375313011,3.467167586,3.467167586,2.357031875,0.9682291547,3.402673689,3.402673689,2.357031875,0,0,0,-0,-5.185714072,-2.357031875,11,-0.0002357031875,0,-2.439469538,0,-2.357031875,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.546821449,4.796501413,3.467167586,2.357031875,3.402673689,2.357031875,0,-0,5.520559023,3.546821449,2.375313011,3.467167586,0.9682291547,3.402673689,0,0,-5.185714072,-2.357031875,11,-0.0002357031875,0,-2.439469538,0,-2.357031875,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0,-9.4281275,-11,-0.07965386326,-0.06449389667,-3.402673689,-1,-1,-1,-0.46,0.04,-9.899777822,-10.3711842,-12.35703187,-0.0002357031875,-1,-1,-0.9999999997
0.87,0.87,5.556248971,3.588974951,3.588974951,3.487300327,2.410101613,3.490460194,3.490460194,2.301434808,1.002372818,3.425966297,3.425966297,2.301434808,0,0,0,-0,-5.063275165,-2.301434808,11,-0.0002301434808,0,-1.185865519,0,-2.301434808,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.588974951,3.487300327,3.490460194,2.301434808,3.425966297,2.301434808,0,-0,5.556248971,3.588974951,2.410101613,3.490460194,1.002372818,3.425966297,0,0,-5.063275165,-2.301434808,11,-0.0002301434808,0,-1.185865519,0,-2.301434808,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0,-9.205739234,-11,-0.09851475759,-0.06449389667,-3.425966297,-1,-1,-1,-0.47,0.03,-9.666144782,-10.12643174,-12.30143481,-0.0002301434808,-1,-1,-0.9999999997
0.88,0.88,5.592281098,3.613928926,3.613928926,1.386903886,2.445120356,3.513195047,3.513195047,2.245474319,1.036746622,3.44870115,3.44870115,2.245474319,0,0,0,-0,-4.939957644,-2.245474319,11,-0.0002245474319,0,0.8585704329,0,-2.245474319,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.613928926,1.386903886,3.513195047,2.245474319,3.44870115,2.245474319,0,-0,5.592281098,3.613928926,2.445120356,3.513195047,1.036746622,3.44870115,0,0,-4.939957644,-2.245474319,11,-0.0002245474319,0,0.8585704329,0,-2.245474319,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-8.981897274,-11,-0.1007338785,-0.06449389667,-3.44870115,-1,-1,-1,-0.48,0.02,-9.430906281,-9.880001145,-12.24547432,-0.0002245474319,-1,-1,-0.9999999997
0.89,0.89,5.628447158,3.614797027,3.614797027,-1.288148541,2.480363643,3.535368507,3.535368507,2.189159242,1.07134497,3.47087461,3.47087461,2.189159242,0,0,0,-0,-4.815802603,-2.189159242,11,-0.0002189159242,0,3.477307783,0,-2.189159242,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.614797027,-1.288148541,3.535368507,2.189159242,3.47087461,2.189159242,0,-0,5.628447158,3.614797027,2.480363643,3.535368507,1.07134497,3.47087461,0,0,-4.815802603,-2.189159242,11,-0.0002189159242,0,3.477307783,0,-2.189159242,0,0,-1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0,-8.75663697,-11,-0.07942852097,-0.06449389667,-3.47087461,-1,-1,-1,-0.49,0.01,-9.194121087,-9.631952936,-12.18915924,-0.0002189159242,-1,-1,-0.9999999997
0.9,0.9,5.66448188,3.587160206,3.587160206,-4.264996945,2.515825843,3.556976755,3.556976755,-2.867501527,1.106162231,3.492482858,3.492482858,-2.867501527,7.095264747e-014,6.487949851e-007,6.487949851e-007,10,-4.69135689,-7.132498473,11,-10.99871325,11,1.397495418,0,12.86750153,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.587160206,-4.264996945,3.556976755,-2.867501527,3.492482858,-2.867501527,6.487949851e-007,10,5.66448188,3.587160206,2.515825843,3.556976755,1.106162231,3.492482858,7.095264747e-014,6.487949851e-007,-4.69135689,-7.132498473,11,-10.99871325,11,1.397495418,0,12.86750153,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-11,-8.52999389,-11,-0.03018345177,-0.06449389667,-3.492482209,-1,-1,-1,-0.5,0,-8.956353835,-9.38285353,-17.13249847,-20.99871325,-1,-1,-0.9999999997
0.91,0.91,5.700088766,3.530094187,3.530094187,-4.363389981,2.551251217,3.527722282,3.527722282,-4.363389981,1.140942666,3.463228386,3.463228386,-4.363389981,0.0005000556075,0.100000672,0.100000672,10,-1.273220038,-5.636610019,11,-10.99856366,11,0,0,14.36338998,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.530094187,-4.363389981,3.527722282,-4.363389981,3.463228386,-4.363389981,0.100000672,10,5.700088766,3.530094187,2.551251217,3.527722282,1.140942666,3.463228386,0.0005000556075,0.100000672,-1.273220038,-5.636610019,11,-10.99856366,11,0,0,14.36338998,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-8.302003826,-11,-0.002371904462,-0.06449389667,-3.363227714,-1,-1,-1,-0.51,-0.01,-5.424221951,-5.839322142,-15.63661002,-20.99856366,-1,-1,-0.9999999997
0.92,0.92,5.735155365,3.481691617,3.481691617,-5.292617508,2.586294095,3.479319478,3.479319478,-5.292617508,1.175340605,3.414825581,3.414825581,-5.292617508,0.002000062328,0.200000672,0.200000672,10,0.5852350153,-4.707382492,11,-10.99847074,11,0,0,15.29261751,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.481691617,-5.292617508,3.479319478,-5.292617508,3.414825581,-5.292617508,0.200000672,10,5.735155365,3.481691617,2.586294095,3.479319478,1.175340605,3.414825581,0.002000062328,0.200000672,0.5852350153,-4.707382492,11,-10.99847074,11,0,0,15.29261751,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-8.072702779,-11,-0.002372139064,-0.06449389667,-3.214824909,-1,-1,-1,-0.52,-0.02,-3.451116374,-3.854751513,-14.70738249,-20.99847074,-1,-1,-0.9999999997
0.93,0.93,5.769694476,3.42488699,3.42488699,-6.030056648,2.620809485,3.422514851,3.422514851,-6.030056648,1.209211056,3.358020954,3.358020954,-6.030056648,0.004500069048,0.300000672,0.300000672,10,2.060113296,-3.969943352,11,-10.99839699,11,0,0,16.03005665,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.42488699,-6.030056648,3.422514851,-6.030056648,3.358020954,-6.030056648,0.300000672,10,5.769694476,3.42488699,2.620809485,3.422514851,1.209211056,3.358020954,0.004500069048,0.300000672,2.060113296,-3.969943352,11,-10.99839699,11,0,0,16.03005665,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-7.842126959,-11,-0.002372139577,-0.06449389667,-3.058020282,-1,-1,-1,-0.53,-0.03,-1.860950184,-2.253056532,-13.96994335,-20.99839699,-1,-1,-0.9999999997
0.94,0.94,5.803632752,3.361975038,3.361975038,-6.503521721,2.654724039,3.359602898,3.359602898,-6.503521721,1.242480671,3.295109001,3.295109001,-6.503521721,0.008000075769,0.400000672,0.400000672,10,3.007043442,-3.496478279,11,-10.99834965,11,0,0,16.50352172,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.361975038,-6.503521721,3.359602898,-6.503521721,3.295109001,-6.503521721,0.400000672,10,5.803632752,3.361975038,2.654724039,3.359602898,1.242480671,3.295109001,0.008000075769,0.400000672,3.007043442,-3.496478279,11,-10.99834965,11,0,0,16.50352172,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-7.610312776,-11,-0.002372139539,-0.06449389667,-2.895108329,-1,-1,-1,-0.54,-0.04,-0.798112946,-1.178628585,-13.49647828,-20.99834965,-1,-1,-0.9999999997
0.95,0.95,5.836923263,3.295853173,3.295853173,-6.666666667,2.687990829,3.293481033,3.293481033,-6.666666667,1.275102522,3.228987137,3.228987137,-6.666666667,0.01250008249,0.500000672,0.500000672,10,3.333333333,-3.333333333,11,-10.99833333,11,0,0,16.66666667,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.295853173,-6.666666667,3.293481033,-6.666666667,3.228987137,-6.666666667,0.500000672,10,5.836923263,3.295853173,2.687990829,3.293481033,1.275102522,3.228987137,0.01250008249,0.500000672,3.333333333,-3.333333333,11,-10.99833333,11,0,0,16.66666667,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-7.377296836,-11,-0.002372139546,-0.06449389667,-2.728986464,-1,-1,-1,-0.55,-0.05,-0.3553150848,-0.7241799266,-13.33333333,-20.99833333,-1,-1,-0.9999999997
0.96,0.96,5.869549822,3.229729207,3.229729207,-6.503521721,2.720593666,3.227357067,3.227357067,-6.503521721,1.307060421,3.162863171,3.162863171,-6.503521721,0.01800008921,0.600000672,0.600000672,10,3.007043442,-3.496478279,11,-10.99834965,11,0,0,16.50352172,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.229729207,-6.503521721,3.227357067,-6.503521721,3.162863171,-6.503521721,0.600000672,10,5.869549822,3.229729207,2.720593666,3.227357067,1.307060421,3.162863171,0.01800008921,0.600000672,3.007043442,-3.496478279,11,-10.99834965,11,0,0,16.50352172,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-7.143115936,-11,-0.002372139538,-0.06449389667,-2.562862499,-1,-1,-1,-0.56,-0.06,-0.564514526,-0.9216703228,-13.49647828,-20.99834965,-1,-1,-0.9999999997
0.97,0.97,5.901528598,3.166818372,3.166818372,-6.030056648,2.752548722,3.164446233,3.164446233,-6.030056648,1.338370537,3.099952336,3.099952336,-6.030056648,0.02450009593,0.700000672,0.700000672,10,2.060113296,-3.969943352,11,-10.99839699,11,0,0,16.03005665,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.166818372,-6.030056648,3.164446233,-6.030056648,3.099952336,-6.030056648,0.700000672,10,5.901528598,3.166818372,2.752548722,3.164446233,1.338370537,3.099952336,0.02450009593,0.700000672,2.060113296,-3.969943352,11,-10.99839699,11,0,0,16.03005665,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-6.907807055,-11,-0.002372139541,-0.06449389667,-2.399951664,-1,-1,-1,-0.57,-0.07,-1.393790232,-1.739180584,-13.96994335,-20.99839699,-1,-1,-0.9999999998
0.98,0.98,5.932906589,3.110011397,3.110011397,-5.292617508,2.783902991,3.107639257,3.107639257,-5.292617508,1.369079867,3.04314536,3.04314536,-5.292617508,0.03200010265,0.800000672,0.800000672,10,0.5852350153,-4.707382492,11,-10.99847074,11,0,0,15.29261751,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.110011397,-5.292617508,3.107639257,-5.292617508,3.04314536,-5.292617508,0.800000672,10,5.932906589,3.110011397,2.783902991,3.107639257,1.369079867,3.04314536,0.03200010265,0.800000672,0.5852350153,-4.707382492,11,-10.99847074,11,0,0,15.29261751,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-6.671407351,-11,-0.00237213954,-0.06449389667,-2.243144688,-1,-1,-1,-0.58,-0.08,-2.75046866,-3.084039028,-14.70738249,-20.99847074,-1,-1,-0.9999999998
